basari_sirasi,tyt_turkce,tyt_matematik,tyt_sosyal,tyt_fen
170987.0,28.0,13.9,14.0,1.0
197242.0,24.7,15.5,13.8,4.0
168810.0,27.4,13.1,12.9,1.9
171014.0,29.2,15.1,13.0,0.8
173912.0,25.4,14.4,12.1,2.8
148842.0,28.6,14.6,15.2,4.5
171275.0,26.8,20.6,12.1,-0.3
220498.0,24.2,18.4,11.4,4.0
152870.0,28.8,14.9,11.9,2.4
171285.0,29.6,14.8,15.6,1.0
190355.0,25.8,18.3,11.2,0.4
163030.0,27.5,13.3,13.6,4.5
171487.0,30.3,17.1,13.3,3.8
199927.0,22.1,11.6,14.5,2.2
182526.0,29.0,10.6,12.5,2.1
171572.0,28.9,10.4,15.0,1.2
165249.0,29.6,13.7,12.2,4.6
225638.0,28.3,15.4,13.1,3.2
172475.0,28.2,17.4,13.5,3.5
237518.0,27.6,19.3,11.5,1.3
172788.0,27.6,12.4,11.5,3.5
192230.0,26.6,13.9,12.9,3.1
157208.0,30.0,13.2,13.0,1.6
172975.0,28.5,18.1,11.7,8.4
179652.0,23.8,23.7,10.5,2.7
160657.0,28.7,14.6,12.9,2.0
173538.0,29.0,14.0,13.4,1.6
210164.0,27.0,14.1,13.1,1.9
159841.0,28.2,12.4,14.1,2.3
173572.0,28.1,16.3,12.5,1.6
188629.0,25.9,15.7,12.3,2.5
161129.0,27.4,13.5,13.2,1.5
173661.0,28.2,15.3,12.3,1.0
190680.0,26.3,14.3,12.8,1.8
162418.0,27.0,13.0,13.1,2.3
173792.0,28.4,16.1,14.7,3.2
184554.0,28.3,20.5,16.3,3.7
203860.0,28.9,14.7,13.4,2.6
173966.0,28.4,17.1,14.3,1.6
170734.0,28.0,17.8,13.9,5.7
157743.0,26.5,17.9,12.3,2.1
174253.0,26.3,17.6,12.8,2.6
151593.0,29.7,16.0,11.5,2.2
174286.0,25.2,18.9,13.4,2.1
200383.0,24.9,19.8,9.1,4.6
147120.0,28.2,13.8,13.5,2.1
174337.0,28.5,15.5,13.1,1.8
177917.0,27.7,15.0,12.6,2.3
157369.0,29.8,15.2,12.7,1.4
174491.0,29.5,15.5,12.3,0.5
159732.0,27.2,14.1,12.7,3.1
174510.0,29.0,16.4,14.2,4.1
203162.0,27.4,14.5,13.2,3.4
170008.0,23.7,12.3,12.5,0.8
174528.0,26.5,15.7,11.9,1.6
199467.0,24.3,13.6,12.8,1.0
143421.0,28.5,15.6,13.4,3.3
174916.0,28.3,16.8,13.0,2.6
207798.0,26.9,15.7,12.5,2.8
145431.0,29.1,15.8,13.5,3.1
167586.0,27.8,11.7,12.1,3.8
153907.0,27.4,15.8,13.5,1.4
175334.0,26.9,10.8,12.8,1.2
231786.0,29.9,10.0,14.0,1.9
168099.0,27.8,14.1,13.1,1.3
175398.0,27.6,14.7,12.8,1.3
187063.0,25.6,15.5,12.9,1.8
188374.0,28.2,13.1,14.1,1.8
175402.0,27.3,18.9,9.9,2.1
197326.0,29.1,15.2,13.3,1.8
152250.0,30.2,13.7,12.2,2.4
175917.0,27.9,17.6,13.1,0.5
199603.0,30.3,17.0,12.7,0.5
158004.0,29.4,15.6,13.7,2.5
176423.0,30.6,16.6,14.0,2.7
123670.0,29.6,20.9,13.2,4.7
165077.0,27.4,12.9,12.5,1.1
177303.0,27.8,14.9,12.7,1.4
193962.0,26.4,14.0,12.1,2.3
161422.0,24.2,20.8,10.4,3.3
177690.0,30.0,16.8,12.1,-0.2
207326.0,30.7,20.9,11.8,6.3
183188.0,29.3,13.1,12.6,3.3
177798.0,28.7,14.5,13.9,1.4
150626.0,26.8,19.9,12.8,5.4
230841.0,27.4,9.3,13.1,1.7000000000000002
178144.0,24.3,14.0,11.8,2.8
173834.0,25.8,19.1,11.8,8.4
246932.0,27.6,15.4,12.5,0.6000000000000001
178363.0,29.9,13.7,14.2,0.8
154074.0,23.4,16.8,12.7,2.4
161547.0,28.6,15.8,12.8,2.2
178730.0,27.9,14.2,12.9,0.7000000000000001
199750.0,27.1,12.8,12.7,2.0
158572.0,28.5,15.4,13.1,2.5
179756.0,27.8,16.9,12.8,1.7000000000000002
223074.0,25.9,14.5,12.2,3.3
178368.0,28.9,12.5,13.6,1.5
180202.0,27.8,14.3,13.7,1.5
194601.0,27.4,15.4,12.5,2.3
169035.0,28.1,14.8,13.2,1.7000000000000002
180753.0,28.2,15.8,13.0,2.2
210739.0,26.0,12.9,13.1,1.7000000000000002
170244.0,27.2,11.5,12.8,0.9
181261.0,27.5,13.2,12.1,0.9
198161.0,25.5,14.8,12.9,2.0
160693.0,29.8,14.8,12.0,2.2
181478.0,27.8,16.7,13.1,1.6
194244.0,26.9,14.9,12.4,4.2
177820.0,27.0,14.2,12.5,0.9
181522.0,27.4,14.0,12.2,1.4
199157.0,26.3,14.3,13.0,1.7000000000000002
128910.0,26.1,20.0,13.4,2.1
181609.0,28.6,13.1,14.6,4.3
199117.0,25.7,14.6,11.3,3.0
153302.0,29.1,14.0,13.0,0.7000000000000001
181661.0,27.0,16.7,12.2,1.0
185494.0,25.6,17.5,12.7,2.7
176093.0,29.5,11.7,13.4,0.5
181909.0,27.7,14.1,12.2,2.4
176102.0,28.4,11.0,13.0,1.7000000000000002
182748.0,27.4,15.4,12.5,0.3
189103.0,27.4,12.8,13.1,3.1
147934.0,28.7,15.2,13.2,2.7
182897.0,28.7,16.3,13.1,2.4
203588.0,27.5,15.2,12.7,3.2
177253.0,29.1,15.9,13.1,1.4
182999.0,25.6,23.4,14.0,5.1
282987.0,26.6,12.9,11.2,2.2
192669.0,28.1,15.7,12.8,2.7
183905.0,25.9,23.1,11.1,6.6
205928.0,29.8,17.6,11.7,2.6
156857.0,27.1,13.2,12.6,2.9
183980.0,29.8,13.9,13.1,1.5
183325.0,26.2,13.8,13.2,2.5
161838.0,27.8,16.0,13.4,2.4
184105.0,27.2,15.8,13.2,2.8
221932.0,27.5,15.4,13.0,2.7
179447.0,26.4,12.9,12.9,1.3
184141.0,27.5,15.3,12.5,1.6
194845.0,26.2,15.6,13.1,1.9
187702.0,20.6,18.0,11.4,1.5
184742.0,28.1,13.0,11.6,0.5
204981.0,26.3,13.5,12.9,2.4
179972.0,29.0,13.5,13.2,2.2
185468.0,28.5,15.1,12.6,2.7
206594.0,29.6,13.9,11.8,2.0
161031.0,31.0,19.0,13.6,3.1
185602.0,28.6,16.2,13.7,1.7000000000000002
184026.0,29.4,17.5,12.8,2.7
152699.0,25.0,14.6,14.4,1.6
186110.0,25.3,13.3,14.1,2.8
293994.0,26.0,13.8,11.9,2.1
170037.0,27.2,17.4,11.2,4.4
186731.0,26.2,18.3,13.3,3.1
184805.0,34.0,21.9,15.0,7.5
186897.0,29.1,18.4,13.9,5.3
220878.0,28.4,17.8,15.3,8.0
166037.0,27.3,10.8,12.1,3.0
187454.0,25.8,13.8,12.2,4.5
215274.0,29.1,11.8,12.6,3.7
187750.0,28.3,11.4,12.6,1.8
187803.0,25.1,16.6,15.3,7.5
237021.0,21.5,15.9,7.9,2.0
205458.0,25.9,12.9,13.5,1.6
188140.0,29.1,15.5,13.2,3.3
206729.0,30.2,16.0,12.9,4.3
175825.0,28.7,15.9,12.0,1.6
188600.0,27.4,18.4,12.3,5.2
207471.0,22.8,17.5,14.2,4.3
184557.0,28.0,14.3,14.6,1.1
188651.0,26.6,12.8,13.8,0.7000000000000001
191791.0,27.5,14.0,12.8,4.7
173950.0,29.2,10.8,13.5,0.1
188812.0,26.6,18.8,10.7,2.4
188126.0,25.1,14.9,11.8,1.9
176232.0,26.9,11.9,13.1,1.8
189030.0,27.4,14.1,12.4,1.0
206330.0,25.1,14.3,12.5,1.4
163586.0,29.2,13.5,13.5,2.0
189170.0,28.4,14.9,13.5,1.6
224581.0,26.7,14.4,12.9,1.9
197686.0,28.6,11.7,14.0,3.2
189181.0,24.3,17.8,10.6,2.3
190643.0,26.1,13.5,12.1,3.4
154873.0,28.2,14.1,13.1,2.9
189436.0,28.7,15.4,13.3,1.4
223986.0,27.4,14.4,12.5,3.4
222192.0,28.4,12.3,12.9,1.3
189468.0,27.6,13.9,12.5,1.5
210803.0,28.4,15.1,12.7,2.0
164777.0,27.8,15.0,13.3,2.0
189602.0,27.5,14.4,13.0,1.8
229850.0,26.7,13.2,12.0,1.8
165213.0,30.2,15.2,13.1,2.5
189672.0,28.4,17.5,12.8,1.9
209435.0,27.5,17.2,12.2,2.6
205602.0,26.4,10.1,14.5,1.2
189880.0,28.6,12.3,11.1,1.2
211434.0,29.2,14.8,12.0,1.9
190900.0,28.4,12.5,12.4,0.4
207725.0,29.8,15.4,12.3,2.8
199849.0,31.4,10.8,13.6,1.4
191313.0,30.1,17.9,14.2,4.2
214464.0,28.1,15.2,13.0,2.3
180469.0,27.6,14.1,13.4,1.5
191342.0,26.9,14.6,11.9,0.6000000000000001
209885.0,24.7,15.1,12.0,1.8
163507.0,28.8,12.5,13.8,1.8
191618.0,27.6,14.2,12.8,1.8
197726.0,26.7,14.6,12.5,1.9
161108.0,29.0,15.3,12.5,1.6
191640.0,27.3,16.3,12.3,1.9
221036.0,27.3,14.9,11.9,2.3
172627.0,28.0,13.8,12.7,1.6
192027.0,28.4,14.3,12.9,2.2
227091.0,27.0,13.8,12.9,2.7
223980.0,28.5,11.1,12.1,0.6000000000000001
192755.0,29.2,14.8,13.2,1.0
192550.0,27.9,15.3,11.8,4.3
189168.0,28.1,11.6,11.5,1.9
192982.0,26.5,14.3,13.9,1.5
217990.0,26.5,13.1,11.9,4.2
196528.0,28.1,12.5,14.2,1.8
193326.0,28.9,14.8,13.1,2.6
180809.0,28.5,12.9,14.1,2.0
193357.0,28.3,13.8,12.6,0.9
200273.0,29.6,15.6,14.7,4.3
214812.0,27.9,9.6,14.7,1.3
193600.0,24.8,16.7,14.2,1.8
219823.0,26.2,14.5,12.8,3.9
207479.0,29.2,17.5,12.8,3.6
194493.0,29.6,20.7,13.4,5.2
170963.0,29.5,21.6,13.3,5.8
176543.0,23.0,13.5,13.0,3.9
194612.0,24.8,17.8,13.4,1.0
251888.0,26.9,23.2,12.7,3.3
181915.0,28.5,7.3,13.3,2.1
195033.0,28.3,14.3,12.8,1.3
204882.0,27.1,14.1,12.5,2.5
190041.0,26.0,11.9,13.2,-0.1
195360.0,25.1,14.9,11.7,1.1
218554.0,26.8,13.7,11.0,1.1
591390.0,25.3,11.6,10.8,3.1
195607.0,28.7,20.6,12.4,8.9
165439.0,28.2,23.0,12.1,9.0
162817.0,32.6,16.7,14.2,0.9
195621.0,30.6,16.0,10.6,0.3
236281.0,25.3,12.5,11.7,2.9
172180.0,27.6,14.2,13.2,1.7000000000000002
195767.0,27.3,14.5,12.2,1.2
255314.0,26.4,14.1,11.9,2.5
199073.0,27.3,13.4,12.2,1.4
196207.0,28.0,15.6,12.7,2.5
237522.0,29.4,13.5,13.8,1.2
167073.0,30.4,12.2,13.7,1.4
197011.0,29.6,16.3,12.8,8.2
231484.0,26.6,15.1,9.8,2.4
188774.0,27.5,11.7,13.1,1.1
197070.0,26.5,15.1,12.2,1.2
213573.0,26.2,12.9,12.3,1.5
167855.0,28.7,13.4,13.4,1.6
197369.0,26.6,14.6,12.5,1.8
167930.0,28.1,14.6,13.0,2.3
198716.0,27.6,15.8,12.4,2.8
229701.0,25.1,14.9,12.3,2.3
162314.0,28.7,14.4,13.5,2.3
198777.0,27.7,13.8,12.5,1.5
199477.0,27.3,13.9,12.9,1.7000000000000002
184185.0,27.9,11.1,12.9,1.7000000000000002
199036.0,27.5,13.5,12.8,1.3
216272.0,25.4,12.7,12.7,2.2
182958.0,28.8,14.6,13.4,0.0
199110.0,29.6,14.9,12.6,7.4
203782.0,23.4,12.3,12.8,3.5
197789.0,28.7,11.8,13.3,1.6
199145.0,28.6,14.8,14.4,1.7000000000000002
215828.0,26.2,13.2,12.2,1.6
184241.0,27.8,14.4,11.9,2.1
199159.0,27.4,15.4,12.7,1.1
217439.0,26.8,13.9,12.5,2.1
169130.0,28.5,14.5,13.0,2.3
199354.0,27.1,15.0,13.2,2.0
237667.0,26.1,14.9,11.7,3.1
174102.0,28.8,14.7,13.2,1.9
199708.0,26.8,15.3,12.6,1.6
221560.0,27.5,14.9,12.6,3.0
180161.0,27.5,13.2,13.1,1.0
199993.0,26.7,15.6,12.3,2.1
242298.0,26.6,12.7,12.0,1.6
183736.0,30.4,11.8,13.2,1.0
200046.0,28.1,10.1,12.7,3.5
251459.0,28.7,12.5,10.4,2.1
176902.0,28.6,13.7,13.5,1.7000000000000002
200575.0,28.4,14.6,12.6,1.5
212254.0,25.1,14.0,12.8,1.7000000000000002
189064.0,27.8,14.7,10.7,1.6
200750.0,27.3,16.9,11.4,1.5
170632.0,31.7,13.4,13.4,4.5
199097.0,28.7,12.4,13.3,1.7000000000000002
202150.0,27.6,15.1,13.2,1.4
234300.0,26.9,12.8,12.7,2.0
158783.0,31.7,14.5,14.3,1.2
202343.0,27.4,18.3,13.3,2.3
267264.0,24.0,14.3,11.5,2.8
188834.0,29.6,12.1,14.0,2.1
202512.0,28.5,12.2,14.6,2.4
214194.0,26.3,13.7,11.1,4.7
195992.0,28.0,11.6,12.9,1.3
202522.0,27.4,15.4,13.0,2.1
209291.0,26.2,14.8,12.1,2.1
291778.0,20.8,15.7,9.8,3.1
202702.0,27.6,15.9,12.6,2.3
331954.0,27.6,10.7,12.3,2.6
178044.0,25.6,18.8,11.8,2.4
202906.0,30.9,14.8,13.1,1.9
216090.0,24.2,16.8,12.1,1.8
217421.0,29.3,10.3,13.1,1.7000000000000002
203373.0,28.1,12.0,11.0,3.9
219950.0,25.5,18.1,10.6,4.9
176620.0,29.2,13.2,13.6,1.4
203638.0,27.2,15.2,12.8,1.4
201425.0,27.1,15.2,12.5,1.9
170937.0,28.7,14.2,12.7,2.3
203813.0,28.1,14.6,12.4,1.7000000000000002
237256.0,26.5,13.8,12.3,2.5
130856.0,28.8,12.9,14.7,3.8
204102.0,27.3,17.9,10.9,5.7
249763.0,26.1,13.3,12.1,2.5
204729.0,29.4,12.0,12.1,0.8
204548.0,28.0,14.7,11.1,0.2
259006.0,24.5,10.0,12.2,1.0
185045.0,25.8,14.8,14.1,5.2
204691.0,25.0,16.1,10.9,0.2
234991.0,25.3,14.6,12.9,2.8
190335.0,28.7,11.0,11.6,1.9
205117.0,27.5,14.7,13.1,2.3
218004.0,27.3,16.3,10.6,0.5
197391.0,29.7,13.5,12.5,1.6
205919.0,26.0,15.1,12.7,0.5
173760.0,27.2,12.7,12.6,1.9
206518.0,27.4,14.3,12.7,1.6
204414.0,26.1,15.2,12.6,1.8
184129.0,27.7,12.6,13.3,1.9
207074.0,29.0,14.4,13.0,1.9
240425.0,26.4,12.1,13.1,2.4
208887.0,26.9,9.1,12.3,2.8
207076.0,28.0,14.5,13.7,0.7000000000000001
223197.0,24.7,13.4,12.5,3.7
188721.0,28.8,12.5,12.9,2.2
207234.0,27.7,14.5,13.5,2.4
241743.0,27.0,13.3,12.3,2.2
185377.0,27.3,13.6,12.7,2.2
207399.0,26.5,14.3,12.7,1.6
220805.0,26.1,15.1,12.5,3.0
178842.0,28.1,13.6,12.8,1.4
207688.0,27.4,14.1,12.2,1.5
219002.0,26.1,14.0,12.5,2.0
145091.0,27.8,13.9,13.8,2.5
207702.0,24.8,16.4,11.4,2.4
297432.0,26.5,12.8,12.1,2.4
215604.0,26.8,13.7,12.7,1.2
207923.0,28.0,15.6,13.0,1.7000000000000002
212651.0,29.0,10.8,14.2,1.4
208181.0,27.9,13.4,12.4,-0.3
223785.0,27.3,12.9,13.2,1.1
149426.0,30.6,14.4,13.9,1.1
208262.0,29.9,14.7,14.1,0.7000000000000001
242856.0,28.1,11.5,15.0,1.8
198807.0,29.2,11.3,12.5,1.2
208443.0,26.7,14.2,11.9,1.0
231688.0,25.8,14.1,12.7,1.7000000000000002
186768.0,27.6,15.7,12.7,2.5
208456.0,28.4,15.6,12.6,1.8
222294.0,26.5,16.2,12.5,3.7
178257.0,28.0,16.1,13.2,2.1
208787.0,27.2,17.6,12.4,2.6
214368.0,25.6,17.9,12.2,3.5
194072.0,27.5,13.1,12.5,1.7000000000000002
208807.0,28.1,14.4,12.7,1.3
221950.0,27.4,15.7,12.0,1.7000000000000002
189049.0,27.7,13.5,12.9,1.6
208933.0,27.8,12.8,12.8,1.9
223901.0,25.7,15.0,12.8,1.6
183887.0,29.5,12.7,12.7,2.1
209131.0,27.5,14.5,12.3,2.0
189967.0,29.0,13.3,13.4,3.0
227229.0,25.7,11.8,12.6,2.1
209223.0,26.7,13.8,11.6,1.6
238083.0,23.7,14.1,12.3,2.5
201788.0,27.4,13.0,10.5,1.2
219675.0,28.0,12.2,12.8,1.9
209695.0,28.7,15.4,12.6,1.9
213181.0,27.8,15.9,12.7,3.3
206176.0,27.8,16.2,12.6,1.5
209991.0,25.3,14.0,11.6,1.3
400120.0,27.8,12.8,12.3,1.4
210112.0,32.4,11.9,12.9,1.8
185420.0,28.5,21.4,12.5,4.3
185938.0,27.7,12.6,12.5,1.1
210172.0,27.3,12.7,12.1,0.6000000000000001
249194.0,27.1,13.1,12.5,1.0
190072.0,28.0,12.9,12.5,1.7000000000000002
210216.0,27.7,14.5,13.0,2.0
237680.0,26.8,14.3,12.3,2.7
180891.0,27.3,13.7,12.8,2.9
210224.0,28.9,15.1,12.8,3.4
178148.0,28.3,17.1,11.8,5.1
219655.0,28.1,13.2,12.4,1.6
210230.0,26.9,12.5,11.0,0.8
240780.0,25.9,12.9,11.1,2.2
199365.0,28.5,10.5,13.2,1.6
210515.0,27.2,12.9,12.7,1.1
228638.0,25.8,11.6,12.6,1.3
177780.0,29.2,11.6,12.5,1.1
210716.0,28.7,14.3,12.0,1.7000000000000002
223194.0,26.9,12.3,11.6,2.3
202611.0,28.2,9.8,14.2,2.9
210764.0,24.1,15.7,11.8,5.3
241544.0,32.4,11.6,13.4,3.1
196914.0,29.2,12.9,13.0,0.5
211884.0,28.4,19.3,12.2,1.7000000000000002
234780.0,28.9,9.4,12.7,3.8
187088.0,27.2,12.6,12.6,1.5
212004.0,27.9,13.7,11.6,1.4
226700.0,25.2,13.6,12.5,1.5
230665.0,30.1,15.9,12.4,3.2
212606.0,28.6,17.2,12.0,2.8
257151.0,27.8,16.7,12.5,1.5
199298.0,28.3,12.9,12.7,1.4
213438.0,28.7,14.7,13.0,1.6
238710.0,27.2,13.1,12.9,2.6
173658.0,29.0,13.8,13.6,2.0
213737.0,27.5,14.5,12.6,1.9
238806.0,26.8,14.4,12.8,2.7
201305.0,27.6,12.3,12.9,1.7000000000000002
213750.0,27.7,14.7,12.3,1.6
207367.0,26.9,15.1,12.4,2.2
182672.0,29.8,16.2,12.8,1.9
214187.0,27.8,14.1,14.1,4.5
230132.0,28.8,11.9,13.4,2.3
198208.0,29.3,9.2,12.6,1.3
214407.0,26.6,18.6,10.3,4.6
300751.0,25.3,11.2,11.8,3.0
193972.0,25.6,13.0,13.2,1.9
214684.0,29.2,15.4,9.2,2.3
233563.0,27.8,13.7,12.2,5.8
132282.0,30.1,16.5,14.6,3.4
214934.0,30.2,19.5,13.6,4.1
244483.0,27.6,18.4,14.2,6.9
222759.0,28.1,11.2,12.7,1.6
215112.0,26.6,14.3,12.9,1.8
231410.0,26.2,14.4,12.4,1.8
203751.0,30.4,10.1,14.2,1.6
215182.0,29.4,11.1,11.8,1.7000000000000002
216792.0,28.9,13.4,12.6,1.7000000000000002
215201.0,30.1,14.8,13.4,2.6
215275.0,28.7,16.5,13.4,3.0
225915.0,28.9,15.6,13.5,2.5
180166.0,31.7,14.8,13.0,3.2
215396.0,27.8,15.3,12.2,2.0
251495.0,26.0,13.4,12.3,2.9
189016.0,26.9,14.6,12.9,1.8
215942.0,28.8,15.0,14.3,0.9
223150.0,19.9,19.1,11.7,1.7000000000000002
198914.0,29.8,18.0,12.4,2.3
216544.0,28.7,16.2,12.3,2.1
218958.0,27.7,17.9,11.6,3.4
246645.0,31.2,9.6,14.3,2.1
216749.0,30.8,15.8,13.5,0.3
404918.0,23.8,10.0,12.5,0.0
204600.0,28.3,13.1,12.7,2.3
216765.0,28.0,14.9,12.9,1.3
250804.0,26.3,13.8,11.8,3.1
198262.0,27.5,11.8,12.6,1.4
217931.0,27.5,13.7,12.4,0.9
228947.0,26.2,12.5,12.6,1.3
186498.0,27.1,13.4,13.0,1.4
218028.0,26.5,14.2,12.3,1.4
260316.0,24.8,12.9,12.1,2.0
186492.0,28.4,14.2,12.3,4.2
218309.0,26.7,13.2,13.4,2.9
230588.0,27.7,10.9,13.0,2.5
163493.0,28.6,14.1,13.2,2.1
218419.0,26.4,15.0,12.2,2.0
244039.0,25.5,14.0,12.2,1.6
239378.0,28.5,13.1,12.7,2.0
218534.0,28.0,15.9,13.0,2.1
209098.0,27.5,15.9,12.5,4.2
233949.0,27.9,10.9,12.4,1.5
218644.0,28.2,14.5,11.8,2.1
186787.0,27.2,14.0,12.2,3.2
194156.0,30.5,14.4,11.9,4.1
219134.0,25.1,11.4,10.6,2.2
227180.0,25.3,17.5,10.4,4.0
193865.0,28.3,13.8,12.8,2.1
219821.0,28.1,16.1,12.0,3.1
252655.0,26.5,13.8,12.0,2.6
210383.0,28.4,11.0,13.6,1.4
220465.0,27.1,11.9,13.5,4.0
235246.0,24.6,9.4,12.7,3.3
198099.0,26.8,11.7,13.2,1.8
220486.0,28.0,16.4,11.6,3.6
236544.0,30.7,12.3,11.2,4.9
180038.0,25.8,15.8,12.8,1.2
220810.0,25.7,11.5,13.7,1.4
235809.0,24.4,12.2,12.4,2.1
182960.0,27.8,13.6,12.3,2.2
220932.0,27.5,15.4,12.9,2.2
217561.0,28.7,12.2,12.7,1.0
221172.0,26.2,12.4,12.7,1.9
250930.0,23.3,19.1,8.8,1.8
205947.0,25.6,11.7,12.8,1.7000000000000002
221379.0,25.5,12.5,13.0,0.1
209983.0,28.7,16.3,8.5,8.3
216993.0,28.5,9.4,13.2,0.9
221455.0,26.3,14.0,13.2,7.0
234596.0,22.6,20.3,9.2,4.4
197420.0,28.3,12.9,12.9,1.8
221534.0,28.4,13.3,12.8,1.8
256471.0,26.9,13.4,12.3,2.2
180165.0,28.0,14.4,13.4,2.3
222077.0,28.0,16.0,12.6,2.1
254203.0,26.8,15.0,12.4,3.0
217112.0,23.7,15.2,12.6,1.8
222725.0,27.8,16.0,14.4,3.4
248117.0,24.5,16.1,11.6,4.4
229775.0,25.6,11.9,12.2,1.6
223153.0,29.3,13.4,13.2,1.2
243572.0,27.2,12.7,13.4,1.6
199512.0,30.0,12.9,12.6,1.0
223422.0,26.3,15.7,12.5,2.2
269021.0,26.4,16.3,11.1,1.5
208377.0,26.6,11.8,12.2,0.8
223431.0,28.4,10.8,12.3,1.1
237686.0,26.2,14.1,12.1,2.5
272395.0,27.2,6.0,13.7,1.7000000000000002
224029.0,31.4,14.3,13.0,2.6
253173.0,27.8,14.8,12.3,3.3
214191.0,29.0,13.0,13.4,1.9
225298.0,27.8,15.3,12.5,1.4
251340.0,28.3,14.2,12.8,1.9
203537.0,28.3,15.5,13.9,1.1
225417.0,29.7,17.5,10.3,1.9
260024.0,29.9,9.1,14.6,3.0
193799.0,27.4,12.7,12.8,1.4
225428.0,27.9,13.8,13.0,1.6
280710.0,25.0,14.1,12.5,2.0
200534.0,28.2,14.2,12.4,2.0
226779.0,27.3,10.9,13.3,1.7000000000000002
223559.0,26.9,15.1,11.5,1.5
254833.0,27.0,9.7,12.8,1.0
227093.0,27.5,13.7,12.6,1.4
234050.0,27.7,13.5,12.6,1.6
182187.0,25.0,21.9,12.7,4.1
227175.0,23.6,14.1,11.6,2.9
215114.0,24.3,15.6,12.2,2.4
221590.0,28.4,12.0,13.0,1.3
227286.0,27.5,13.2,12.7,1.0
243043.0,25.8,12.7,11.9,1.5
195145.0,27.7,12.3,13.0,1.2
227333.0,27.5,13.3,11.9,1.2
275500.0,24.9,13.4,11.7,2.4
314778.0,26.4,12.6,12.1,1.7000000000000002
228017.0,27.9,16.0,13.0,2.1
199987.0,27.9,16.1,12.8,2.9
199943.0,26.5,11.9,14.2,1.2
228152.0,25.9,14.9,11.1,1.7000000000000002
223751.0,26.6,7.8,11.7,2.8
228199.0,31.4,11.4,13.3,0.8
210669.0,27.1,8.2,13.1,1.6
228622.0,28.1,11.8,15.4,1.6
300334.0,21.5,14.8,12.0,4.0
174752.0,29.0,20.4,14.0,8.0
228869.0,27.1,13.4,11.2,1.1
231173.0,24.1,14.0,11.6,2.6
229280.0,26.4,17.1,10.8,5.8
272753.0,21.7,16.3,10.7,6.3
174011.0,28.6,12.8,12.2,2.1
230458.0,28.8,13.7,13.0,0.8
156980.0,27.1,16.4,12.1,1.7000000000000002
212465.0,30.0,10.3,14.2,2.2
230778.0,27.0,10.6,12.0,3.1
223995.0,29.3,13.9,10.5,2.6
269833.0,27.6,10.1,12.9,0.8
230903.0,27.3,13.8,12.1,0.9
183014.0,28.3,15.0,12.4,1.9
286369.0,27.0,10.2,11.9,1.3
231105.0,27.8,13.4,12.4,1.1
211928.0,25.7,14.0,11.5,2.8
519771.0,28.0,3.8,11.2,-0.2
231226.0,24.2,21.8,8.7,1.3
350362.0,24.7,13.6,14.5,0.1
203562.0,27.1,13.2,12.4,1.3
231429.0,26.3,13.9,12.4,1.6
294589.0,25.8,11.3,12.2,1.6
197591.0,28.2,13.8,13.1,2.1
232205.0,27.5,14.5,12.0,1.5
258798.0,26.1,13.3,12.2,2.3
227510.0,27.9,9.1,12.8,1.6
232661.0,27.5,16.4,13.9,2.0
192947.0,28.2,13.4,12.0,0.6000000000000001
232922.0,26.1,13.7,13.1,1.8
328352.0,28.5,12.9,14.0,4.9
233350.0,30.0,17.8,15.6,4.7
303991.0,30.5,15.2,14.5,5.1
214913.0,27.0,11.6,12.0,1.4
233378.0,27.0,12.8,12.5,1.1
245658.0,25.1,12.4,11.8,1.6
196574.0,27.3,13.4,13.5,1.7000000000000002
233799.0,27.4,12.9,12.6,2.6
302188.0,24.7,12.5,12.0,1.9
288748.0,26.7,12.8,12.1,2.8
234207.0,26.6,15.3,11.8,1.5
117887.0,30.0,15.3,14.1,4.2
234253.0,26.9,16.8,13.9,1.6
183237.0,31.8,17.9,13.0,2.9
234865.0,27.0,14.5,11.2,0.4
246903.0,25.4,13.0,10.6,0.9
281410.0,26.6,10.6,11.6,1.1
235268.0,25.7,11.9,12.4,0.6000000000000001
233130.0,24.4,13.7,11.3,1.1
221234.0,27.2,10.1,11.8,1.5
236082.0,27.4,13.7,10.9,0.8
307237.0,27.5,9.3,11.5,3.6
199801.0,29.4,16.6,14.5,3.9
236156.0,28.3,16.6,13.9,2.6
263879.0,27.9,16.8,13.0,2.8
221388.0,29.0,18.9,11.7,0.9
236398.0,28.8,14.9,11.8,1.3
222094.0,26.5,8.1,11.5,-0.1
236406.0,28.6,15.6,10.3,0.3
307480.0,26.1,11.4,8.8,2.1
212316.0,27.3,11.2,12.6,1.5
239070.0,27.8,13.2,12.4,1.3
270211.0,24.6,13.8,11.1,1.8
211200.0,26.6,11.7,12.7,1.1
239421.0,26.7,13.8,12.6,1.1
239663.0,26.6,12.6,12.3,2.4
201711.0,27.5,13.3,13.3,1.6
239444.0,28.5,14.3,11.6,1.3
215690.0,25.9,12.6,12.2,1.8
239701.0,28.1,11.8,13.2,1.6
240856.0,27.7,18.3,11.0,1.4
233521.0,28.8,8.9,12.5,1.9
239825.0,29.3,13.6,14.2,0.7000000000000001
215588.0,27.3,12.1,12.9,1.5
240058.0,27.3,13.6,12.1,1.2
224779.0,25.7,13.2,12.6,2.0
212010.0,27.2,12.0,12.9,2.0
240254.0,27.4,13.2,11.6,1.0
309201.0,25.1,10.6,11.8,2.7
220508.0,27.2,10.2,10.5,0.7000000000000001
