basari_sirasi,ayt_matematik,ayt_kimya,ayt_biyoloji,ayt_fizik
291738.0,7.2,1.8,2.6,3.0
284824.0,12.9,3.7,5.5,3.5
274010.0,14.8,4.4,4.6,2.9
263570.0,8.6,2.2,4.6,4.7
285091.0,12.9,3.3,3.7,5.9
295965.0,8.1,3.2,4.8,3.2
285341.0,13.1,3.9,4.0,3.9
278431.0,15.6,4.7,3.0,2.5
293840.0,8.1,2.8,4.1,2.8
285374.0,12.6,4.8,4.0,3.5
304198.0,12.8,4.0,3.3,2.7
277837.0,6.9,2.0,5.3,3.7
285388.0,11.4,2.8,5.0,3.3
294394.0,12.4,3.6,4.3,3.2
275687.0,14.5,1.1,4.2,1.9
285434.0,14.0,3.5,3.8,3.0
266673.0,16.6,5.0,4.0,2.5
298360.0,7.7,1.7000000000000002,4.2,4.0
285609.0,15.1,2.9,3.5,5.8
294344.0,13.3,3.3,3.5,3.5
291961.0,10.4,2.8,4.8,5.7
285713.0,15.2,4.3,3.5,6.3
218489.0,19.4,5.6,4.6,5.1
274171.0,8.5,1.9,4.8,4.0
285915.0,13.8,3.3,3.9,6.0
299930.0,9.5,1.9,4.5,3.6
285927.0,14.9,3.1,3.5,4.7
266961.0,16.5,4.0,3.6,3.0
271497.0,8.4,2.6,5.1,2.1
285994.0,12.8,3.3,6.2,2.0
322939.0,15.5,4.1,4.5,0.9
243755.0,9.8,2.0,3.1,3.4
286011.0,13.7,3.2,3.9,6.5
217526.0,18.7,6.4,5.7,4.0
289005.0,7.8,2.2,4.8,3.2
286245.0,12.8,3.2,4.5,4.0
263488.0,15.3,4.1,3.5,2.5
306191.0,9.9,1.8,3.5,2.6
286265.0,15.1,2.6,3.0,3.3
306629.0,15.0,3.5,2.5,1.4
262172.0,9.7,2.5,4.5,4.3
286413.0,14.0,2.4,3.8,4.8
381586.0,8.6,1.1,3.8,1.9
286507.0,18.2,2.9,3.3,2.9
318198.0,15.5,3.8,3.7,1.4
297708.0,10.0,2.4,4.7,4.7
286701.0,13.5,3.2,4.5,5.4
296356.0,7.8,2.1,4.2,2.6
286715.0,14.1,3.4,3.7,3.6
262203.0,15.7,4.5,4.0,1.5
296014.0,8.2,2.2,3.8,2.5
286743.0,15.6,2.1,3.4,3.6
279039.0,14.1,3.5,3.9,2.5
141625.0,12.8,3.2,6.2,8.0
287182.0,12.3,3.3,5.0,8.0
261425.0,7.3,4.5,3.3,7.8
297309.0,8.7,2.2,5.1,4.0
287271.0,14.1,3.4,3.8,5.2
299662.0,8.5,2.7,4.2,4.4
287532.0,15.4,3.1,3.3,5.4
277970.0,15.8,4.4,3.2,3.6
287598.0,12.1,5.9,5.5,3.4
181102.0,20.4,6.0,2.6,4.5
254475.0,7.8,2.9,4.0,6.1
287688.0,15.0,2.4,2.3,6.3
288224.0,7.7,2.2,4.4,3.2
287859.0,13.3,3.0,3.7,4.9
299810.0,7.8,2.2,5.0,2.5
288244.0,14.9,3.5,4.6,2.8
282278.0,15.2,5.1,4.0,2.0
257790.0,9.9,1.8,4.5,4.3
288741.0,15.7,2.7,3.5,5.0
252859.0,9.7,2.8,4.4,4.2
260907.0,8.6,2.2,4.4,4.4
293950.0,11.2,1.3,2.7,4.0
315373.0,10.6,2.0,3.9,2.4
288828.0,16.6,3.2,2.7,3.8
308594.0,15.9,3.5,2.8,1.9
253829.0,9.0,1.9,5.1,3.4
288945.0,19.2,2.3,1.9,3.1
175913.0,20.3,5.6,5.2,4.3
242715.0,8.1,3.0,5.5,4.5
289105.0,15.1,4.3,3.8,6.2
281943.0,7.9,2.4,4.8,3.8
289264.0,14.9,2.8,3.6,3.7
278254.0,13.9,3.8,4.2,2.8
285728.0,8.5,2.2,4.2,2.9
289312.0,13.8,3.0,3.6,3.9
278828.0,13.1,4.5,4.2,2.4
297580.0,7.2,1.9,4.6,2.8
289368.0,12.6,3.5,4.6,3.4
267906.0,14.4,4.5,4.2,2.0
312834.0,7.4,1.6,4.3,2.3
289478.0,11.8,3.6,3.2,6.6
322863.0,12.3,2.7,3.1,2.8
289431.0,8.5,2.2,4.5,3.2
289541.0,15.0,3.0,3.8,3.3
297486.0,15.1,4.0,3.3,1.9
295726.0,10.1,2.1,2.1,0.8
289660.0,13.9,2.9,2.5,4.8
278072.0,12.9,5.0,7.6,6.2
289669.0,18.9,6.0,4.2,7.2
237243.0,17.7,4.5,4.2,4.5
297295.0,8.7,2.6,4.4,3.3
289865.0,14.1,3.1,4.4,3.8
287903.0,17.7,3.0,3.8,1.8
299774.0,7.2,1.5,3.4,4.0
289989.0,12.1,2.7,3.6,6.0
293833.0,11.2,4.0,2.8,3.2
271731.0,8.1,2.6,4.6,4.2
290245.0,12.1,2.7,4.1,5.8
289703.0,8.4,2.6,3.5,3.6
290360.0,14.7,3.6,3.7,5.2
245347.0,17.6,4.8,3.6,3.3
277071.0,8.4,2.1,4.8,3.5
290489.0,13.5,2.9,3.9,3.6
386022.0,14.7,4.2,3.7,3.3
258441.0,8.9,2.1,4.6,3.8
290513.0,14.3,3.1,4.0,4.8
270026.0,9.7,2.4,4.6,3.6
290642.0,14.2,4.4,3.6,4.7
265775.0,16.6,4.8,3.4,0.7000000000000001
289215.0,6.8,2.7,5.7,1.9
290653.0,14.0,3.4,4.6,2.8
282669.0,14.1,4.2,4.2,2.6
284988.0,12.2,1.8,2.5,-0.2
290886.0,12.0,2.5,2.0,6.5
44818.0,33.0,9.3,9.3,10.3
297744.0,7.0,2.0,4.7,3.8
290892.0,13.8,3.4,3.8,4.6
248565.0,9.9,2.8,5.1,5.0
290991.0,14.7,3.2,4.1,4.6
291116.0,9.1,2.8,4.5,4.3
291018.0,11.6,5.5,4.9,4.1
294708.0,8.9,1.4,4.9,3.5
291169.0,14.9,3.6,4.3,2.8
245045.0,17.5,5.6,4.2,3.2
289800.0,9.1,2.9,4.3,5.3
291247.0,15.7,2.6,3.1,5.5
304602.0,7.3,1.9,4.9,2.8
291356.0,13.0,3.1,4.1,3.6
266810.0,14.3,4.0,4.3,2.4
293102.0,9.7,2.0,3.7,3.9
291392.0,16.1,3.3,3.9,4.7
270692.0,9.3,1.6,4.3,4.3
291417.0,13.8,3.0,3.8,5.1
275738.0,8.1,3.3,5.5,4.0
291546.0,14.3,2.6,3.4,4.6
300755.0,15.1,3.5,3.1,2.4
312361.0,9.6,1.7000000000000002,3.7,3.3
291753.0,16.3,3.5,3.6,3.3
315165.0,15.1,2.8,3.0,1.4
297010.0,8.5,1.6,4.1,3.1
291845.0,14.0,1.9,4.1,4.9
269884.0,9.4,2.7,5.4,3.3
291968.0,13.7,2.8,4.4,3.5
269666.0,7.9,2.5,4.6,4.5
311056.0,7.5,2.7,4.2,2.7
292018.0,14.7,2.9,3.3,2.3
310138.0,14.3,3.3,3.7,1.8
277644.0,8.1,2.7,5.0,3.4
292330.0,13.1,3.3,4.0,4.1
265932.0,9.4,2.6,4.5,3.9
292351.0,13.9,2.2,3.7,4.6
310703.0,6.8,2.2,5.2,2.8
292436.0,11.8,2.9,4.3,3.9
262481.0,15.7,4.3,4.4,2.4
323578.0,7.6,2.3,4.1,3.6
292571.0,13.9,3.3,3.8,5.7
285076.0,9.0,1.7000000000000002,4.1,4.7
293008.0,13.0,2.7,2.8,5.3
326355.0,11.5,2.3,2.9,3.2
298904.0,7.7,2.0,4.1,3.2
293182.0,14.6,3.7,3.6,3.9
282536.0,13.7,3.7,4.6,2.3
293221.0,16.5,1.2,1.0,3.6
301373.0,7.3,1.9,4.4,2.4
293279.0,14.2,2.8,3.8,3.4
271819.0,14.0,4.2,3.6,1.9
295545.0,10.7,2.8,4.4,5.2
293353.0,14.2,3.9,3.4,6.8
289441.0,16.9,4.4,4.8,3.9
275520.0,7.9,1.6,5.0,3.0
293511.0,13.1,3.5,4.7,4.0
283138.0,14.8,4.6,3.6,2.1
298610.0,7.1,2.1,5.0,3.8
293842.0,13.6,2.9,3.4,4.8
323341.0,9.0,1.9,3.4,3.2
294063.0,16.1,2.7,2.8,4.6
360591.0,12.4,1.9,2.9,2.2
291283.0,7.1,2.6,4.5,3.5
294170.0,13.4,2.9,4.0,3.9
266468.0,9.9,2.9,5.3,4.8
294194.0,13.6,2.9,4.2,5.3
346052.0,10.1,2.3,3.9,2.3
264252.0,9.7,2.3,4.2,4.1
294203.0,13.9,2.8,2.9,4.3
344615.0,10.9,2.3,3.4,2.0
262734.0,8.4,2.6,4.7,3.7
294208.0,13.2,3.8,3.9,4.8
297913.0,8.0,2.0,3.5,4.2
294553.0,14.3,2.9,3.2,5.2
282990.0,14.2,3.3,4.2,3.3
294685.0,9.2,2.7,5.1,2.7
294570.0,16.1,3.9,4.1,3.6
283003.0,20.0,6.2,4.3,3.1
277821.0,12.8,1.0,0.0,3.8
294793.0,13.8,2.7,2.7,5.4
298426.0,9.9,1.4,2.4,2.5
294900.0,12.5,4.5,4.8,2.9
272601.0,8.7,1.9,4.0,3.8
294914.0,11.8,2.8,3.7,4.5
271959.0,8.8,2.3,4.6,4.0
294973.0,13.0,3.3,4.0,4.6
281332.0,8.6,2.2,4.9,3.2
295016.0,12.4,3.2,2.8,5.1
198767.0,11.2,2.2,7.8,6.0
295178.0,11.2,2.4,5.7,3.5
283952.0,7.6,2.8,4.7,2.4
295204.0,12.9,3.5,3.8,3.4
262284.0,14.6,4.5,3.7,2.5
295239.0,11.9,3.0,4.9,5.0
281580.0,7.8,2.0,2.8,2.4
295259.0,12.6,4.0,5.0,5.2
289638.0,14.8,1.2,3.4,4.2
302075.0,6.2,2.0,5.7,3.5
295385.0,12.2,3.3,5.0,3.8
319977.0,10.4,2.9,4.5,2.0
293158.0,7.3,2.4,5.2,3.0
295406.0,14.8,3.4,3.6,3.5
254858.0,16.3,4.6,4.6,3.1
275761.0,9.1,2.0,4.2,4.1
295429.0,14.1,2.9,3.4,5.1
273161.0,9.3,2.3,4.3,3.5
251490.0,9.1,2.6,5.1,2.9
279883.0,8.0,1.5,3.5,3.8
295473.0,13.0,3.3,4.2,3.6
299345.0,11.5,4.1,4.3,2.4
299795.0,8.0,2.8,4.2,4.2
295566.0,14.0,3.5,3.4,5.8
292773.0,8.2,2.1,4.2,3.0
295644.0,12.8,2.9,4.1,3.4
267887.0,14.6,4.0,4.5,1.9
295713.0,13.1,3.4,3.8,3.8
283284.0,13.4,4.9,4.2,2.0
296545.0,7.7,2.5,4.9,4.0
295769.0,15.3,3.9,3.5,7.0
167652.0,19.5,5.7,6.2,4.5
289927.0,7.5,3.0,6.1,2.5
295774.0,14.7,3.8,4.5,2.6
273516.0,15.7,4.9,4.2,2.5
267975.0,7.7,3.4,5.7,3.7
295831.0,12.8,4.3,3.8,3.1
312102.0,12.4,4.0,3.8,2.5
272080.0,8.3,2.1,3.5,4.6
295970.0,14.4,2.7,4.8,5.3
288075.0,14.6,3.5,3.8,4.1
292954.0,6.5,1.2,4.4,3.9
296253.0,15.2,2.6,3.2,4.2
292181.0,8.0,0.7000000000000001,3.5,6.0
296347.0,11.4,2.7,2.8,4.8
300890.0,8.2,2.3,4.6,2.7
296566.0,13.7,2.6,4.0,4.1
276414.0,15.2,3.8,4.1,3.1
281316.0,8.7,2.3,4.3,3.6
296582.0,15.0,3.1,2.8,4.8
287118.0,10.8,-0.8,3.4,2.1
296750.0,13.0,3.5,4.2,3.1
279074.0,16.3,4.1,4.1,2.3
291086.0,8.8,2.3,4.7,3.2
296843.0,16.0,2.9,3.8,5.0
285707.0,9.1,1.9,2.4,3.2
297271.0,13.6,3.4,3.6,3.5
282293.0,7.9,2.4,4.3,4.0
297348.0,14.3,2.6,3.6,5.1
291353.0,8.6,2.1,3.9,5.8
297381.0,12.8,2.5,3.8,3.9
299807.0,10.4,2.4,4.5,5.1
297450.0,14.5,3.8,2.8,4.5
299696.0,18.5,3.8,3.2,2.4
299199.0,9.6,0.5,4.4,5.4
297467.0,14.1,2.1,3.7,5.7
277159.0,14.9,0.1,0.9,1.0
297557.0,16.5,4.7,4.1,6.2
209727.0,19.6,4.7,4.8,3.5
307230.0,8.6,2.2,4.7,2.4
297622.0,15.0,3.8,4.1,2.4
283514.0,15.7,4.8,4.4,2.6
289123.0,8.7,2.1,4.5,3.5
297623.0,14.3,3.7,4.2,4.8
295052.0,7.5,2.1,3.3,3.4
298085.0,14.1,2.1,3.2,5.1
297199.0,7.7,2.0,4.0,2.8
298256.0,16.5,2.7,2.8,4.2
310044.0,7.5,2.2,4.8,3.0
298282.0,13.0,3.4,4.3,3.1
273604.0,14.5,3.7,4.0,2.6
299614.0,9.6,2.5,3.5,3.0
298349.0,15.1,3.2,3.6,5.1
285528.0,8.4,2.0,3.6,5.2
298379.0,11.7,2.4,2.2,7.1
297544.0,16.3,1.6,2.6,3.9
297263.0,11.6,4.3,6.2,6.7
298721.0,18.8,5.1,4.6,6.4
268071.0,18.5,5.2,4.9,5.7
292203.0,9.5,1.4,3.7,3.2
298725.0,13.8,3.1,3.8,5.0
271140.0,8.4,2.1,4.7,3.7
298755.0,15.2,2.3,3.3,5.1
269874.0,7.7,3.6,5.7,3.5
298774.0,13.4,4.2,3.2,3.6
312857.0,9.0,2.0,3.6,3.3
321415.0,9.3,1.3,3.5,2.6
294243.0,7.5,2.0,4.0,3.1
298476.0,12.4,4.1,3.5,5.6
295295.0,7.5,2.3,4.8,4.8
299025.0,13.9,2.8,3.9,4.7
249334.0,18.5,5.0,5.1,2.8
298012.0,5.5,2.2,4.8,4.6
299076.0,10.3,2.9,3.8,6.8
285237.0,9.4,2.0,4.0,3.9
299128.0,13.3,3.1,3.4,5.3
298596.0,7.6,1.7000000000000002,3.9,3.3
299188.0,14.0,2.5,3.1,3.9
291623.0,8.1,1.9,5.0,4.6
299285.0,12.5,2.4,3.6,5.1
315576.0,13.5,2.8,3.0,3.1
342424.0,11.4,2.7,4.8,5.2
299546.0,17.3,5.0,4.8,6.5
442377.0,13.5,3.0,3.9,2.4
265278.0,8.8,2.4,4.4,3.9
299665.0,15.2,3.2,3.5,4.7
297106.0,11.3,1.9,2.9,2.9
299765.0,14.0,2.9,3.4,4.7
313817.0,8.6,1.8,3.7,4.8
299839.0,15.6,3.2,3.8,6.6
326741.0,13.3,2.4,3.2,3.5
349680.0,8.1,1.5,4.2,2.1
300042.0,12.2,3.2,3.8,2.7
280445.0,14.8,4.6,3.9,1.8
297119.0,7.0,3.0,5.1,3.4
300278.0,12.4,3.5,3.9,3.5
311711.0,10.5,2.9,3.7,1.8
305769.0,7.4,2.2,5.0,2.8
300830.0,13.6,3.2,3.7,3.1
275447.0,14.6,3.6,4.1,2.2
302622.0,7.6,1.8,4.6,3.4
301221.0,13.3,3.0,3.3,4.4
322346.0,11.4,3.3,3.5,2.8
371119.0,6.1,1.2,4.2,4.1
301328.0,11.7,4.0,4.1,4.8
256315.0,11.3,6.6,3.6,6.2
313855.0,8.0,1.6,4.6,2.6
301451.0,13.3,2.3,3.6,4.2
289213.0,15.0,3.6,2.9,2.5
274874.0,8.2,2.2,4.6,4.5
301604.0,13.1,2.3,3.7,4.0
308427.0,12.3,3.5,3.7,2.1
314760.0,7.8,1.6,4.0,3.1
301786.0,13.7,3.0,3.7,4.3
309522.0,13.9,3.2,3.4,2.1
282660.0,7.8,0.2,4.0,3.5
302301.0,14.7,1.5,3.1,3.9
272495.0,14.7,4.5,3.3,2.0
299098.0,11.9,3.2,4.1,2.9
285515.0,12.3,4.4,3.7,2.1
299731.0,8.0,1.7000000000000002,4.7,2.9
299314.0,12.6,3.8,4.9,2.9
289654.0,8.7,2.2,4.8,3.2
277168.0,11.3,1.8,3.6,4.1
277884.0,9.9,2.4,3.7,4.0
299725.0,14.7,2.1,3.3,4.2
293753.0,8.2,2.2,4.9,3.7
299760.0,14.5,2.9,3.9,5.4
296319.0,10.0,2.4,4.1,4.1
299867.0,14.2,3.0,3.6,4.4
318327.0,8.8,1.2,4.7,0.8
314747.0,5.9,3.3,5.0,2.9
302543.0,12.6,4.1,3.8,3.6
318447.0,11.9,3.8,2.7,2.1
296763.0,9.3,1.7000000000000002,4.0,3.4
302707.0,13.2,3.0,3.9,4.9
276886.0,15.5,3.2,3.2,3.1
331127.0,10.5,1.7000000000000002,4.0,2.6
302876.0,17.1,2.6,3.1,2.8
324517.0,18.0,3.4,2.7,1.8
304246.0,3.9,2.7,5.8,2.1
303121.0,17.3,3.6,0.8,3.0
296615.0,14.6,1.8,2.9,1.2
319613.0,8.3,1.5,3.8,2.9
303180.0,15.3,2.3,3.1,3.8
320520.0,14.6,2.6,2.5,1.8
287981.0,8.8,2.0,4.4,2.4
303238.0,15.4,3.1,3.7,3.2
262362.0,16.9,4.4,4.0,2.2
305300.0,7.5,1.4,4.6,3.9
303273.0,13.7,2.1,3.7,4.8
302597.0,14.5,3.0,3.0,2.3
300472.0,7.9,1.8,3.9,3.0
303419.0,13.9,2.8,3.1,3.8
298637.0,13.1,3.3,3.5,2.3
307975.0,6.4,2.1,4.9,2.9
303494.0,12.4,3.3,3.8,4.3
278593.0,13.7,4.3,3.6,2.5
313531.0,7.2,2.7,3.8,3.9
303561.0,13.4,4.2,3.8,2.6
311862.0,10.9,4.5,2.8,2.6
279136.0,8.8,2.2,4.5,3.8
303686.0,13.0,2.8,3.4,4.3
328324.0,12.3,3.4,3.3,3.0
324704.0,7.1,1.8,4.6,3.5
303839.0,13.7,3.1,3.3,4.3
362002.0,11.5,2.6,2.8,2.0
317792.0,7.0,2.4,4.2,3.3
304290.0,12.9,2.7,3.8,3.8
293325.0,14.4,3.1,3.0,2.7
315064.0,8.2,1.8,3.7,3.7
304729.0,12.9,2.5,3.7,4.3
316514.0,12.9,3.2,3.4,2.5
306666.0,8.1,1.4,3.8,3.1
305826.0,13.0,2.6,3.9,3.2
319112.0,12.5,3.6,3.4,1.9
292824.0,9.3,1.9,4.3,2.4
305827.0,13.8,2.8,3.8,2.7
284843.0,14.3,4.0,4.1,2.4
296201.0,6.9,1.8,5.6,2.9
306016.0,12.0,2.8,4.9,3.4
327135.0,9.3,3.0,4.3,2.6
328407.0,6.4,1.9,4.9,2.8
306172.0,12.3,3.1,4.3,3.4
289448.0,13.7,3.7,4.8,2.7
320382.0,7.7,1.6,4.1,4.0
306560.0,11.8,2.2,3.1,5.2
341352.0,11.8,1.4,2.8,3.3
307100.0,7.5,3.0,4.7,2.3
306746.0,13.1,4.0,3.8,2.4
323737.0,11.2,3.6,3.1,2.0
305979.0,7.5,1.6,4.1,4.4
306955.0,13.0,2.4,3.7,4.7
310039.0,12.2,2.9,3.7,2.5
305592.0,5.8,2.2,6.3,2.0
307952.0,12.4,4.0,3.5,3.7
339704.0,12.2,4.0,3.2,2.8
356737.0,5.8,2.4,4.4,2.3
308001.0,12.9,3.5,4.2,2.7
334313.0,12.9,3.5,3.2,1.5
335881.0,6.4,1.8,4.2,3.7
308289.0,14.9,3.8,3.4,5.2
309023.0,6.3,2.0,4.9,3.4
308489.0,11.2,2.4,4.0,4.7
335370.0,9.0,2.7,4.2,1.9
296417.0,8.4,2.1,4.1,2.7
308727.0,12.6,3.2,3.9,3.5
280656.0,14.6,3.6,3.6,2.4
330740.0,7.5,2.2,4.0,3.3
308920.0,12.5,2.4,3.9,5.1
325634.0,11.3,2.8,3.7,2.8
323773.0,6.2,1.8,3.8,1.6
309286.0,13.0,2.2,2.9,2.8
291060.0,11.6,4.3,3.7,3.4
411127.0,-0.2,2.2,7.5,4.5
309319.0,7.8,3.0,-0.3,5.0
217798.0,21.5,7.5,4.0,0.5
316037.0,8.2,1.7000000000000002,3.8,4.8
309466.0,13.0,3.3,3.1,6.3
343442.0,12.0,1.8,2.8,3.3
329132.0,7.9,1.6,3.2,2.8
309531.0,14.2,2.3,3.4,3.9
333979.0,14.8,3.1,2.9,1.7000000000000002
315799.0,6.6,3.2,4.5,3.1
309694.0,12.3,2.9,3.4,2.8
319102.0,10.6,5.0,3.4,1.8
310567.0,6.6,1.8,3.2,4.7
309763.0,11.9,2.4,4.3,3.1
290534.0,14.5,3.1,3.8,2.4
310854.0,7.5,2.3,5.2,3.6
310298.0,12.4,3.1,4.0,3.5
301256.0,12.8,3.7,4.4,2.0
360955.0,6.6,2.1,4.1,3.0
310502.0,12.8,3.1,3.9,4.4
314254.0,12.0,3.9,4.0,3.2
321249.0,5.9,2.2,4.9,3.3
310506.0,12.3,2.7,4.0,3.5
294692.0,13.6,4.1,3.5,2.0
302012.0,8.0,1.8,3.8,3.5
310909.0,12.2,2.6,3.7,5.0
332347.0,12.8,2.4,3.4,1.8
308404.0,7.8,2.6,5.2,3.3
311179.0,14.1,3.9,3.9,3.0
328075.0,12.6,4.0,3.4,2.0
309707.0,7.8,1.8,4.5,3.6
311275.0,12.5,2.5,3.7,4.6
320920.0,12.8,3.1,3.4,2.6
326368.0,6.6,2.1,4.5,2.8
312138.0,14.0,2.8,3.5,3.2
298144.0,15.2,3.3,3.4,1.6
298882.0,8.5,1.9,4.2,2.9
312263.0,13.0,2.5,3.6,3.1
288606.0,14.0,4.2,3.8,2.2
347089.0,7.2,1.2,4.7,2.6
312546.0,13.5,2.9,3.8,3.6
334514.0,13.0,4.7,4.0,2.3
344850.0,8.5,1.3,3.3,1.9
312727.0,14.6,2.0,3.1,3.0
331612.0,13.6,3.5,2.8,1.5
339009.0,6.8,1.7000000000000002,4.5,2.8
312733.0,13.6,2.6,3.1,3.8
347674.0,13.6,1.5,2.2,2.2
322580.0,7.4,2.5,4.6,2.8
312790.0,12.7,3.0,4.3,3.2
297939.0,14.4,3.8,3.9,2.8
321390.0,7.0,2.7,4.4,2.9
301067.0,9.2,2.4,4.6,2.8
313029.0,13.1,3.2,4.2,2.9
321065.0,8.6,2.1,2.6,1.6
313118.0,9.6,1.5,5.4,6.0
307143.0,15.7,4.0,5.6,2.9
286241.0,8.1,1.9,4.5,3.4
313555.0,12.6,2.3,3.4,3.8
322104.0,11.7,2.9,3.0,2.4
326726.0,6.6,2.5,4.0,2.5
313745.0,12.7,3.3,3.4,2.4
320500.0,11.9,4.2,3.9,2.1
286042.0,7.7,2.2,4.8,3.4
313781.0,13.1,2.8,3.9,3.2
283067.0,12.8,4.4,4.0,2.1
327309.0,6.8,2.7,4.3,2.8
314156.0,12.5,3.4,3.4,3.0
328556.0,10.1,4.3,2.9,2.2
323426.0,7.8,1.6,4.5,2.7
314720.0,13.6,3.5,3.0,3.7
323569.0,13.1,4.1,3.5,3.3
445066.0,5.2,0.9,2.9,2.4
315133.0,14.5,3.9,4.9,4.2
205646.0,20.8,6.6,4.1,2.7
287926.0,6.8,3.1,4.6,1.9
315609.0,13.0,3.8,4.6,2.9
278490.0,17.6,3.8,3.1,1.5
309748.0,8.3,1.7000000000000002,3.7,3.2
315614.0,12.5,2.3,2.9,4.4
334005.0,11.7,2.1,3.1,2.2
321093.0,7.9,1.5,3.5,3.1
316147.0,12.2,2.4,3.6,4.3
309024.0,13.0,3.4,3.6,2.2
329601.0,7.5,1.2,3.8,3.3
316247.0,14.7,2.6,3.1,3.5
335565.0,12.2,3.5,3.0,2.3
329455.0,7.2,1.9,4.1,2.9
316507.0,13.3,2.7,3.7,3.0
297592.0,13.8,4.4,3.7,1.9
350298.0,9.7,1.0,3.2,1.9
315007.0,7.9,0.9,3.8,3.7
317202.0,13.4,1.8,3.7,3.2
318394.0,12.4,1.8,3.1,2.9
444561.0,6.8,1.2,3.5,1.9
317930.0,11.4,2.3,4.3,5.5
313842.0,6.5,2.3,4.3,3.0
318196.0,12.5,3.5,3.6,2.8
330633.0,9.2,3.9,4.2,2.2
272811.0,8.9,1.5,3.9,5.4
318430.0,13.9,3.1,3.9,1.4
351475.0,7.1,1.7000000000000002,4.1,2.3
318471.0,12.4,3.2,4.0,2.5
317572.0,14.2,4.4,3.6,1.4
323586.0,6.8,2.1,4.8,2.9
318484.0,11.4,3.7,3.6,3.3
336284.0,10.5,4.1,3.5,1.6
263972.0,5.8,3.5,5.6,3.5
318782.0,12.3,3.1,4.2,2.6
312916.0,7.1,1.9,4.4,3.1
319292.0,14.0,2.5,3.6,3.7
306846.0,12.9,3.8,2.8,1.9
357325.0,8.1,1.5,3.6,2.4
319677.0,13.8,2.1,2.9,3.7
336883.0,13.4,2.9,2.6,2.1
320296.0,7.8,1.6,3.7,4.6
319761.0,12.3,2.1,3.5,5.0
357391.0,10.9,2.9,3.0,3.7
327247.0,6.9,1.8,4.5,2.7
319960.0,11.8,2.6,3.3,3.1
297896.0,13.8,3.9,3.6,1.8
313585.0,7.2,2.2,3.2,3.5
320170.0,14.0,2.0,2.8,4.9
337475.0,12.7,2.4,2.6,3.3
337140.0,8.4,1.5,3.6,2.1
321593.0,5.0,2.1,5.4,3.3
320427.0,10.9,3.2,4.4,3.8
334215.0,9.7,2.8,3.5,2.4
317976.0,6.6,2.5,5.2,2.9
320469.0,12.0,3.9,3.7,2.6
333286.0,10.4,4.0,3.7,1.9
335871.0,7.6,2.8,5.0,2.5
320471.0,14.3,2.1,3.6,4.2
310498.0,8.9,1.6,3.2,3.7
320484.0,12.2,2.6,3.4,4.6
321037.0,12.3,2.9,3.4,2.9
348871.0,6.4,1.8,4.4,2.5
320550.0,12.6,2.9,3.8,3.2
273829.0,15.1,4.3,4.1,2.1
352763.0,4.9,1.4,3.3,3.4
320769.0,13.9,1.8,2.4,3.7
373990.0,10.5,1.5,2.9,2.7
328549.0,6.5,1.9,4.4,2.8
321559.0,11.2,2.8,3.6,3.6
297404.0,12.1,3.3,3.5,2.0
398090.0,6.1,1.6,4.0,2.1
321643.0,12.9,2.6,4.3,2.8
328320.0,12.3,4.4,2.8,1.7000000000000002
315281.0,6.6,1.4,4.0,2.6
321791.0,9.8,2.1,3.5,4.9
362933.0,10.4,2.0,3.1,2.0
292223.0,4.9,2.8,3.8,3.9
321840.0,12.6,3.4,3.3,3.6
275218.0,15.1,3.4,3.2,3.7
325584.0,7.0,1.7000000000000002,3.8,2.8
321873.0,12.4,2.7,3.8,4.2
306305.0,12.7,3.0,3.5,2.1
420555.0,2.5,0.5,0.8,2.5
322374.0,11.0,5.8,1.0,5.8
353319.0,7.0,1.3,4.3,3.0
322375.0,12.1,2.4,4.2,4.2
286632.0,14.2,4.1,3.7,2.1
349651.0,7.7,1.7000000000000002,4.4,2.1
322584.0,12.6,2.6,4.3,3.0
301986.0,14.5,3.7,3.2,1.9
289323.0,9.5,0.8,5.5,2.8
322868.0,14.5,1.3,5.8,4.5
349374.0,8.1,2.4,3.8,4.2
323027.0,14.0,5.1,4.7,4.5
208699.0,20.9,6.7,5.4,3.9
443619.0,4.6,1.3,3.5,4.9
323441.0,11.5,4.4,4.1,7.9
309952.0,12.2,3.8,3.6,4.1
341308.0,6.0,1.7000000000000002,4.3,3.1
323895.0,10.0,2.3,3.6,3.8
331021.0,9.4,2.2,3.9,2.6
370143.0,6.5,2.0,3.4,3.1
355612.0,7.6,1.4,3.4,2.2
324060.0,15.1,2.3,2.0,2.8
336902.0,12.3,3.6,2.1,2.5
322242.0,7.0,1.2,4.7,2.2
324171.0,13.2,3.5,3.6,3.5
335044.0,15.3,3.8,2.8,1.4
319234.0,6.9,2.4,5.0,3.4
325101.0,12.1,3.0,3.9,3.5
280387.0,16.2,5.0,3.8,2.2
1081370.0,3.6,0.2,3.5,0.9
325213.0,9.5,2.7,4.2,6.3
184229.0,11.9,5.6,6.4,2.9
341979.0,6.2,2.2,4.0,3.4
325978.0,12.0,3.9,2.9,2.7
334604.0,10.1,4.0,3.1,2.6
305515.0,7.4,2.2,4.7,3.5
326458.0,12.2,2.7,3.5,4.1
346508.0,10.7,2.9,3.4,2.2
369644.0,9.1,1.0,2.9,2.4
327034.0,15.4,2.4,2.7,2.7
320062.0,14.2,2.8,2.7,1.9
1013725.0,5.9,1.6,3.7,2.7
327217.0,14.0,2.6,3.5,4.7
