basari_sirasi,ayt_matematik,ayt_edebiyat,ayt_cografya1
659336.0,5.0,8.3,2.6
655211.0,2.5,9.5,4.8
661167.0,1.9,9.6,3.1
659882.0,4.3,10.4,2.3
658899.0,3.2,11.4,3.9
631021.0,1.7000000000000002,9.7,2.8
660341.0,4.7,10.3,2.1
521948.0,5.1,11.1,4.0
888577.0,1.9,7.0,2.6
661979.0,6.9,10.1,1.9
675010.0,3.9,8.8,3.6
555302.0,2.1,11.0,2.9
662092.0,3.8,10.6,1.9
557814.0,3.4,11.2,3.8
533844.0,2.8,10.9,3.0
665300.0,6.1,8.6,1.5
672900.0,3.2,9.5,3.8
793444.0,1.9,9.4,3.0
665864.0,4.8,10.0,2.2
773184.0,3.4,11.5,3.7
961150.0,1.7000000000000002,7.1,2.9
666004.0,7.1,9.0,2.0
765338.0,3.0,9.3,4.7
547695.0,1.9,12.2,3.4
666122.0,4.3,9.7,2.2
571784.0,3.7,11.6,3.7
587837.0,2.4,11.0,3.2
594143.0,2.2,9.8,3.0
639001.0,2.8,9.5,3.1
666731.0,4.6,9.3,2.4
584050.0,2.5,11.0,4.7
618926.0,1.4,10.0,3.3
668063.0,3.2,9.9,2.1
653014.0,3.1,9.8,3.9
1318118.0,1.6,5.3,2.4
669157.0,4.5,9.6,2.0
652599.0,5.0,8.1,4.0
1185402.0,2.0,7.3,3.1
669257.0,6.9,9.7,1.9
570753.0,5.6,10.2,4.1
734169.0,2.7,8.9,2.8
670855.0,6.5,8.6,1.9
760691.0,3.7,8.6,4.2
581213.0,2.8,9.1,2.7
671240.0,3.2,9.7,2.3
671295.0,3.1,9.9,4.3
817846.0,2.3,7.2,2.5
671697.0,6.2,8.4,1.7000000000000002
696486.0,4.7,8.0,3.8
601393.0,2.1,10.1,3.2
672955.0,4.0,10.1,1.8
688920.0,2.2,9.5,3.9
587801.0,2.0,12.2,3.0
674697.0,3.2,11.5,1.8
640510.0,3.4,12.0,4.0
678654.0,1.7000000000000002,9.2,3.1
675440.0,6.3,9.5,2.4
789301.0,3.7,8.3,3.7
496667.0,4.5,9.9,2.9
982629.0,0.3,5.0,2.3
677398.0,3.6,5.6,1.0
689187.0,1.0,4.4,2.9
818882.0,2.2,7.8,2.6
677682.0,5.1,9.1,2.7
684411.0,4.3,10.2,3.8
733195.0,1.6,9.7,3.1
677825.0,3.7,10.5,1.9
677254.0,3.9,9.9,4.0
623203.0,1.9,9.8,2.9
678835.0,5.2,9.1,2.0
677620.0,3.3,10.5,4.0
613809.0,2.7,9.4,2.8
679235.0,5.2,10.6,1.6
421691.0,7.2,10.1,4.1
884879.0,1.4,7.0,2.6
679356.0,4.6,7.5,1.2
606307.0,4.3,5.5,4.5
781213.0,2.6,7.3,2.9
679556.0,5.7,8.3,1.8
716253.0,3.1,8.8,4.6
626085.0,2.7,9.1,3.2
680141.0,6.0,8.5,1.7000000000000002
699357.0,2.3,9.8,5.0
659712.0,1.6,9.7,2.8
680495.0,3.8,9.7,1.8
731240.0,2.7,10.1,3.8
562572.0,3.0,9.6,3.1
681355.0,4.8,10.0,1.9
718098.0,3.2,9.2,4.1
950672.0,1.5,8.2,2.8
681914.0,3.8,11.3,1.8
571135.0,2.8,11.8,4.2
523483.0,3.7,10.1,2.8
682513.0,6.9,10.4,1.5
406347.0,5.9,10.6,4.2
576209.0,2.4,10.7,3.0
682609.0,4.3,9.7,1.8
690389.0,3.3,10.2,3.7
445193.0,5.6,11.1,2.6
682778.0,8.7,9.5,2.0
426496.0,5.8,9.3,4.6
1452242.0,1.9,5.8,2.5
683096.0,5.0,9.2,2.0
686251.0,3.6,9.4,4.2
488341.0,2.7,14.0,3.2
683274.0,4.7,10.5,1.7000000000000002
566845.0,6.5,11.2,3.7
613174.0,2.1,10.0,3.1
684244.0,3.8,9.5,1.8
677772.0,2.8,10.0,4.2
625994.0,4.2,6.7,2.7
684560.0,6.7,9.3,1.4
490371.0,6.4,10.1,3.8
766133.0,2.4,8.6,2.8
684615.0,4.6,8.3,2.5
567982.0,2.7,10.5,3.1
685055.0,4.6,9.7,1.9
719062.0,2.2,9.6,4.0
601011.0,2.7,10.7,2.5
685115.0,6.5,8.9,1.7000000000000002
643454.0,6.2,4.8,3.3
454329.0,3.3,14.0,2.5
685418.0,6.4,12.5,1.9
257284.0,9.3,15.4,4.5
653967.0,2.1,9.7,3.3
685597.0,3.5,10.0,2.3
638178.0,3.1,10.3,4.4
642029.0,2.6,10.2,2.9
685614.0,3.8,10.9,2.2
607758.0,2.0,9.5,3.0
1100689.0,-0.5,8.2,1.0
687080.0,2.8,10.0,0.8
545992.0,3.0,8.3,3.0
714582.0,2.1,7.1,3.0
687120.0,6.0,8.5,1.5
505401.0,5.8,9.1,4.1
785936.0,1.5,9.4,2.4
687150.0,2.7,11.4,1.8
608729.0,3.1,12.9,4.0
698676.0,1.7000000000000002,11.0,3.0
687581.0,6.1,9.2,2.0
695407.0,2.6,11.2,4.5
589730.0,1.8,10.5,2.9
688748.0,3.4,10.2,2.1
684895.0,2.4,9.9,4.2
655607.0,2.4,8.7,3.2
689177.0,6.4,8.3,2.1
733687.0,1.5,10.7,4.4
780310.0,2.5,8.5,3.2
689853.0,3.9,8.5,2.4
637616.0,2.9,10.3,4.4
655250.0,2.0,10.3,3.2
690386.0,3.9,10.3,1.9
685443.0,2.3,10.8,4.3
634074.0,1.2,9.7,3.1
690508.0,3.4,9.8,2.0
698154.0,2.2,10.0,4.2
553034.0,2.3,11.1,3.1
690649.0,4.2,9.6,1.6
724368.0,2.3,9.9,3.9
617677.0,2.1,10.2,3.0
690816.0,3.3,10.0,2.6
723414.0,2.8,9.4,4.2
614745.0,3.0,10.1,3.2
691043.0,4.6,10.5,2.6
586819.0,5.0,8.6,4.2
1507606.0,0.3,4.4,2.6
691083.0,6.2,9.2,1.9
520547.0,3.8,12.1,4.2
726016.0,2.7,7.4,1.9
692540.0,0.8,9.4,1.2
629983.0,2.6,8.8,4.0
590216.0,2.3,9.6,3.0
693189.0,3.8,9.7,2.0
694369.0,2.4,9.6,4.0
604794.0,2.2,10.4,2.9
693538.0,4.3,8.7,2.1
637030.0,2.9,9.8,4.0
534856.0,2.7,11.4,3.1
693613.0,3.5,9.9,1.9
703470.0,2.8,10.3,3.8
587329.0,2.3,10.5,3.2
693757.0,4.5,9.3,1.9
700953.0,3.2,9.5,3.7
696601.0,2.8,10.7,3.5
693849.0,3.7,10.2,2.3
644386.0,3.3,11.3,3.5
890133.0,2.7,6.8,2.8
693878.0,7.5,7.6,1.6
765091.0,3.7,8.6,4.3
612203.0,2.1,10.4,3.0
694388.0,4.3,9.5,1.7000000000000002
646123.0,3.0,10.5,4.1
639423.0,3.1,10.1,3.0
694894.0,5.4,10.4,2.2
575913.0,5.7,11.7,4.0
1013167.0,1.4,7.8,2.7
695073.0,6.5,8.8,2.1
513861.0,7.1,9.6,4.4
918606.0,1.5,5.4,2.0
695267.0,5.3,6.0,1.3
571453.0,4.2,7.9,4.0
616626.0,2.3,8.9,2.9
695985.0,3.5,9.2,1.6
666366.0,2.3,9.1,4.2
565954.0,2.4,6.9,2.5
697662.0,4.3,8.4,0.9
348082.0,6.1,12.6,4.9
592303.0,2.1,11.3,3.0
698094.0,3.6,10.5,1.8
768949.0,3.1,9.4,3.8
723674.0,3.8,6.3,2.4
698215.0,5.7,7.2,0.8
564954.0,2.4,11.1,3.0
698232.0,3.1,9.6,1.8
759716.0,2.4,10.5,3.9
641412.0,2.3,10.0,3.4
698903.0,4.7,8.9,2.4
714459.0,2.7,11.0,3.9
345339.0,3.0,13.3,3.1
699304.0,5.1,8.1,1.4
972681.0,3.0,7.2,3.9
580310.0,2.7,11.6,2.7
700122.0,4.3,9.7,1.8
652016.0,4.0,10.4,3.8
596464.0,1.9,11.5,3.4
700754.0,4.1,11.0,2.0
539051.0,2.9,12.6,3.6
983655.0,1.6,6.3,2.2
700862.0,6.6,6.1,1.3
1209759.0,1.8,4.2,2.7
1385797.0,0.8,3.6,1.7000000000000002
701073.0,4.8,6.6,1.1
699111.0,2.0,9.3,2.9
701782.0,4.4,9.9,2.1
705632.0,2.8,10.5,3.5
563050.0,3.9,8.2,3.0
702034.0,6.1,7.8,1.8
829209.0,2.8,7.8,4.3
635314.0,1.8,8.8,3.2
702181.0,3.7,8.7,2.0
703514.0,2.5,9.2,4.1
656870.0,2.0,10.1,3.2
702259.0,5.2,11.3,2.3
476317.0,3.9,12.9,4.2
470332.0,4.5,12.4,3.4
702683.0,7.4,11.2,2.3
315789.0,8.8,12.8,4.1
650696.0,1.7000000000000002,10.1,2.6
703946.0,3.0,11.5,1.6
667395.0,2.4,10.9,3.9
531158.0,2.8,10.7,3.2
704126.0,5.1,8.0,1.9
685588.0,2.8,10.2,4.7
655849.0,2.5,8.6,2.6
704422.0,4.8,9.1,1.9
688578.0,3.0,9.6,4.3
620647.0,2.0,9.1,2.9
704729.0,3.8,9.7,1.9
728788.0,3.1,9.4,4.0
719615.0,3.3,5.9,2.5
704955.0,5.8,7.6,1.8
535543.0,6.0,9.3,3.9
648956.0,1.2,9.8,3.2
705021.0,3.6,8.3,1.8
735485.0,2.7,8.9,3.7
644245.0,1.5,10.2,3.0
705188.0,3.4,9.6,1.6
680693.0,3.2,10.2,4.0
641939.0,2.6,10.1,3.0
705202.0,4.6,9.1,2.4
639047.0,2.5,11.6,4.5
735723.0,2.5,7.2,2.6
705616.0,4.6,9.7,2.2
506312.0,5.1,10.6,4.3
583953.0,2.3,10.3,3.2
705845.0,3.8,9.5,1.6
719159.0,3.0,8.9,3.9
589863.0,2.6,10.3,2.9
705853.0,4.6,9.0,1.9
725171.0,2.7,9.7,4.0
1279660.0,0.9,7.0,2.5
706397.0,4.2,12.1,2.3
446341.0,5.2,13.4,4.0
1019254.0,2.3,5.3,2.6
706568.0,7.0,4.1,1.5
659615.0,2.6,4.9,3.3
829568.0,1.8,8.9,2.8
706729.0,3.7,11.0,1.6
550507.0,3.9,11.3,3.6
1228814.0,1.7000000000000002,8.7,3.1
413221.0,3.1,12.6,3.2
707798.0,3.8,10.0,2.0
742299.0,2.0,10.4,4.0
758457.0,2.3,8.9,2.9
708818.0,5.6,7.4,1.8
542167.0,2.7,10.4,3.1
709273.0,3.4,8.7,2.3
764543.0,2.4,9.0,4.2
587620.0,2.8,11.0,3.2
709365.0,3.9,9.6,1.7000000000000002
626858.0,2.8,12.3,4.0
621595.0,2.1,9.2,3.4
709375.0,3.9,9.2,1.9
720792.0,3.2,9.7,3.8
681423.0,2.1,7.2,2.5
710045.0,2.3,10.3,1.6
875185.0,0.3,7.7,5.1
469226.0,2.8,12.6,3.3
710095.0,4.0,10.3,2.2
756235.0,3.3,9.6,3.2
556177.0,3.4,9.4,3.1
710227.0,4.8,8.4,1.5
618504.0,1.6,11.1,2.8
710381.0,3.4,9.5,1.9
668771.0,2.2,11.1,4.1
697776.0,1.8,9.4,2.9
710420.0,3.3,10.0,2.1
779352.0,3.4,9.0,4.1
1071419.0,1.9,6.4,2.7
710515.0,5.5,9.1,1.6
613569.0,2.5,8.7,2.8
710919.0,5.5,9.4,1.5
725736.0,2.6,10.2,4.1
876561.0,1.6,7.2,2.8
711472.0,4.5,9.1,1.9
711802.0,2.8,9.9,4.5
781893.0,-1.0,5.2,3.5
711925.0,2.3,6.5,1.0
896563.0,2.5,7.0,2.5
712892.0,4.5,8.7,2.0
605973.0,5.4,9.9,3.7
653318.0,2.7,9.6,3.0
713420.0,4.4,9.5,1.9
704709.0,2.1,10.7,4.6
576875.0,2.2,11.7,2.8
713813.0,5.9,11.6,2.2
296510.0,10.0,13.3,3.8
811441.0,1.1,9.0,3.1
713840.0,3.5,9.9,2.5
689243.0,2.2,10.9,4.5
660065.0,2.4,7.7,2.7
713989.0,4.7,8.2,1.8
781066.0,2.2,8.6,4.3
1243677.0,2.0,6.6,2.4
714641.0,4.7,8.2,1.8
1205647.0,2.4,5.6,4.1
1446973.0,2.6,8.7,2.4
714696.0,4.9,9.7,1.6
705397.0,6.1,11.0,4.0
555884.0,3.7,10.3,2.6
714784.0,7.1,9.2,1.6
574675.0,4.7,10.0,4.1
728296.0,1.7000000000000002,8.7,2.9
715507.0,2.9,10.6,2.7
648395.0,2.8,11.3,3.8
617098.0,2.4,9.8,3.1
716723.0,4.9,9.4,1.8
755126.0,3.3,9.4,3.9
846650.0,2.0,7.4,3.0
953665.0,2.0,6.9,2.4
651543.0,0.7000000000000001,10.6,2.8
719560.0,3.7,9.2,1.8
702748.0,1.1,9.4,5.8
625800.0,1.8,11.8,3.3
719857.0,4.0,11.2,1.9
470631.0,4.0,12.8,3.9
1497104.0,1.2,8.2,2.4
720486.0,3.3,10.9,2.1
770775.0,3.0,9.5,3.7
603595.0,2.3,9.7,3.0
720820.0,3.9,8.4,1.5
762624.0,2.8,9.4,4.1
656890.0,2.0,9.8,3.0
720898.0,4.4,10.0,1.6
765833.0,2.9,9.2,3.9
602638.0,2.7,10.4,2.9
722040.0,4.3,8.8,1.7000000000000002
753041.0,3.1,8.8,4.1
678910.0,2.5,9.1,3.0
722434.0,4.0,9.1,2.3
726851.0,2.4,9.5,4.6
787127.0,2.1,7.4,2.8
722915.0,5.9,8.0,1.0
651225.0,4.6,7.8,3.8
453150.0,3.8,12.7,2.9
724296.0,5.9,12.0,2.4
269271.0,11.3,13.0,3.9
633685.0,2.4,9.9,3.1
725253.0,3.9,9.4,1.7000000000000002
758251.0,2.7,9.1,4.0
622697.0,2.3,9.7,3.1
725276.0,5.5,8.4,2.1
726717.0,2.8,10.3,3.9
766257.0,1.6,10.0,2.9
726728.0,3.3,11.0,1.4
610691.0,3.3,11.9,3.5
521955.0,2.6,12.2,2.9
727453.0,5.1,8.4,1.3
503161.0,6.9,9.7,3.8
647552.0,2.4,10.8,2.9
727825.0,5.1,7.5,1.2
568682.0,1.4,12.5,3.2
728404.0,3.7,12.1,2.1
961809.0,2.1,5.1,2.6
728502.0,3.9,8.8,0.6000000000000001
660683.0,2.8,8.9,3.9
1583741.0,1.5,7.3,2.7
728504.0,4.7,9.2,1.8
623632.0,3.4,10.2,4.1
778251.0,2.4,8.6,2.8
728874.0,3.6,9.5,2.3
701443.0,2.8,9.9,3.9
681351.0,2.3,9.5,3.1
729531.0,5.0,10.6,1.9
828276.0,2.4,10.7,4.0
793172.0,2.5,7.8,2.8
729907.0,4.7,9.3,1.7000000000000002
582058.0,4.2,9.4,4.2
630865.0,2.0,10.7,3.1
730153.0,3.2,9.8,1.9
658837.0,3.1,10.7,3.4
659160.0,2.6,7.1,2.5
733536.0,6.2,7.2,1.3
614662.0,4.4,8.0,3.8
1499041.0,1.8,6.0,2.8
733965.0,3.1,11.0,0.6000000000000001
522317.0,3.3,9.2,3.2
734534.0,4.3,9.3,2.5
672030.0,2.2,7.9,3.1
734846.0,3.6,9.0,1.6
735748.0,2.3,9.1,4.1
648109.0,1.8,10.9,2.9
735091.0,2.8,8.8,2.3
853045.0,2.3,7.2,3.2
735255.0,3.8,10.9,2.5
552113.0,3.5,9.3,4.1
537195.0,2.8,10.6,3.3
735259.0,4.2,9.1,1.5
565086.0,6.5,10.2,4.4
1508982.0,1.4,5.1,2.1
735326.0,4.8,7.0,1.4
811497.0,1.4,9.1,3.5
819571.0,2.6,7.7,2.7
735414.0,4.6,9.0,1.8
589682.0,4.4,10.2,3.7
655323.0,3.3,6.9,2.7
736571.0,5.0,8.6,1.5
483973.0,4.5,9.8,4.1
646802.0,1.7000000000000002,10.2,3.1
736862.0,4.3,9.8,1.8
672457.0,2.5,10.4,3.8
1091831.0,1.1,6.2,2.4
738179.0,4.9,6.0,1.7000000000000002
715121.0,3.5,6.6,2.1
697963.0,1.9,9.7,2.9
738410.0,4.3,8.9,1.8
566379.0,3.9,11.3,3.9
601455.0,1.6,11.7,3.0
738474.0,3.4,10.9,2.2
497965.0,3.3,12.8,3.8
663712.0,2.4,7.3,2.7
739065.0,5.9,3.8,0.8
655902.0,2.1,9.4,3.4
739408.0,4.7,9.2,1.8
720977.0,3.0,9.7,3.9
605917.0,2.2,10.4,2.7
739839.0,4.3,9.9,1.9
568565.0,4.8,10.7,3.2
653713.0,1.9,9.0,2.9
740573.0,2.5,9.1,1.8
759954.0,2.6,8.9,4.3
845834.0,0.6000000000000001,7.0,2.6
740940.0,5.1,8.3,1.4
657788.0,2.2,9.4,2.8
742720.0,3.7,9.1,2.0
769397.0,3.8,8.8,3.6
816270.0,2.4,5.9,2.1
744179.0,5.6,6.7,0.8
489469.0,6.9,8.8,4.4
769644.0,1.6,9.3,3.4
744408.0,3.1,10.3,1.7000000000000002
838082.0,2.4,10.6,3.5
673436.0,2.6,9.9,3.0
745591.0,4.6,10.2,1.8
631674.0,3.3,11.6,3.8
545510.0,2.8,8.6,3.0
746237.0,3.6,8.4,2.4
723105.0,2.1,8.6,4.7
626477.0,1.7000000000000002,10.8,3.1
746704.0,4.0,9.0,1.5
782326.0,2.6,9.2,3.8
900885.0,2.1,6.5,2.8
747148.0,3.2,8.7,2.4
700615.0,2.4,8.5,3.0
747527.0,5.2,6.9,1.9
800120.0,3.1,7.8,3.7
579866.0,3.2,8.5,1.0
747664.0,6.8,10.3,2.5
1076937.0,1.0,4.3,4.0
678048.0,2.4,8.9,3.0
747837.0,3.2,8.4,1.9
784670.0,2.2,9.2,3.6
641712.0,2.5,10.0,2.9
748985.0,3.5,8.8,1.9
788646.0,3.1,8.8,3.9
576907.0,1.9,11.1,3.2
749067.0,3.5,10.0,2.1
493201.0,4.3,11.6,3.7
654653.0,4.2,5.0,3.5
750693.0,1.0,7.3,1.0
974109.0,1.5,7.0,2.6
751791.0,4.6,7.8,1.5
664924.0,4.2,8.4,4.0
1664705.0,1.6,6.3,2.4
752163.0,4.1,7.2,2.2
1234693.0,1.3,6.5,4.0
892098.0,2.7,6.7,2.3
752929.0,8.9,6.4,1.6
844725.0,3.5,7.2,3.8
392821.0,3.3,9.6,4.0
753538.0,1.5,7.5,1.4
1106732.0,1.7000000000000002,5.4,3.3
634669.0,2.6,8.9,2.8
753773.0,4.1,8.9,1.7000000000000002
788953.0,2.9,8.5,3.5
836180.0,3.7,5.6,2.6
755089.0,6.6,7.6,1.7000000000000002
950151.0,4.8,6.6,4.2
593487.0,2.8,9.6,3.1
755304.0,5.6,7.3,1.4
770992.0,3.4,8.0,3.9
1685799.0,1.2,6.1,2.8
755964.0,4.2,9.3,2.4
724218.0,3.2,8.6,4.5
646092.0,2.5,9.0,2.7
756477.0,5.2,8.0,0.9
517068.0,4.6,9.5,3.6
634008.0,2.4,9.5,2.6
756729.0,2.9,9.0,0.4
749111.0,2.4,9.3,2.9
757034.0,4.9,7.3,2.1
948122.0,2.3,8.7,4.3
702075.0,2.1,8.4,3.0
757449.0,3.4,8.8,2.0
805498.0,1.6,9.1,4.1
624916.0,2.8,8.0,2.7
757751.0,4.2,7.1,1.6
729562.0,2.7,9.2,4.3
717602.0,2.1,8.7,3.0
758838.0,3.4,8.3,2.1
735081.0,2.7,9.9,3.9
649690.0,2.5,9.1,2.7
759164.0,4.4,8.7,1.6
793271.0,2.4,8.1,3.8
641585.0,2.0,9.9,3.1
759288.0,4.2,8.8,1.7000000000000002
796505.0,2.9,8.6,3.6
714482.0,1.7000000000000002,9.2,2.9
760265.0,4.7,7.7,1.6
773554.0,2.6,9.5,4.0
719924.0,1.9,8.2,2.9
762638.0,3.0,8.3,1.8
755718.0,1.8,8.9,4.3
668543.0,1.8,9.9,3.0
763062.0,2.5,9.7,1.7000000000000002
793437.0,1.5,9.7,4.3
650946.0,2.8,8.6,3.0
763142.0,4.3,8.9,1.7000000000000002
770855.0,3.4,8.6,3.6
1279886.0,1.4,7.0,2.2
763359.0,3.9,10.6,2.0
672379.0,3.1,11.0,3.4
630150.0,2.2,8.9,3.0
763773.0,3.9,8.2,1.4
807504.0,2.6,9.0,3.8
748741.0,2.5,6.2,2.3
764156.0,5.9,8.6,1.6
486591.0,5.7,7.3,3.9
792863.0,3.3,3.8,2.0
765227.0,1.0,10.9,3.3
593250.0,1.3,14.0,4.8
802534.0,1.4,9.2,2.8
765650.0,3.3,11.5,2.1
531896.0,3.1,12.5,3.7
680137.0,2.3,8.0,2.8
765759.0,4.3,8.1,1.7000000000000002
820938.0,2.4,7.8,4.3
669228.0,2.3,10.0,3.0
766150.0,3.6,8.6,2.0
710007.0,2.6,9.7,3.7
831081.0,2.3,7.8,2.8
766190.0,3.5,10.2,2.0
765860.0,1.4,9.6,3.1
766468.0,3.6,10.1,2.0
758554.0,2.9,10.9,3.9
696266.0,1.6,11.2,2.9
766593.0,3.8,9.4,2.0
721655.0,3.3,11.1,3.7
688723.0,2.0,7.0,3.1
767255.0,4.0,7.6,2.0
729645.0,2.1,8.4,4.6
787152.0,1.5,7.2,4.0
767829.0,4.6,6.5,1.6
482718.0,5.8,8.9,4.2
650193.0,2.2,8.5,2.9
768210.0,3.1,8.6,1.6
780587.0,2.0,8.8,4.0
634538.0,2.4,9.2,3.1
768895.0,3.3,8.7,1.5
812116.0,2.7,8.2,3.9
1068286.0,3.1,5.4,2.4
768904.0,0.6000000000000001,10.4,3.5
943554.0,2.3,10.2,1.9
769381.0,3.8,7.4,1.0
519361.0,4.3,10.2,3.5
721013.0,1.6,8.4,3.0
769723.0,4.0,8.2,2.0
704765.0,2.5,10.5,3.8
702030.0,1.7000000000000002,10.2,3.1
770675.0,3.3,10.4,2.0
829571.0,3.1,9.1,3.9
751042.0,3.1,7.1,2.8
960888.0,2.6,6.3,2.6
771444.0,4.9,8.2,1.5
910007.0,2.0,7.9,2.8
771560.0,4.8,8.3,1.8
822241.0,2.6,8.4,4.6
669107.0,1.5,10.8,3.0
771578.0,3.5,11.7,2.0
523120.0,3.1,13.0,3.3
652274.0,1.8,10.8,2.8
771681.0,3.1,8.8,1.6
817954.0,2.6,9.0,3.9
688929.0,1.7000000000000002,9.5,3.1
771883.0,3.1,9.6,2.2
802652.0,2.2,9.4,3.9
1144605.0,2.9,7.9,2.6
771954.0,5.5,7.2,0.7000000000000001
1130276.0,2.7,5.4,3.6
817223.0,2.4,7.4,3.1
772996.0,3.1,10.6,1.7000000000000002
1210286.0,2.2,4.7,1.8
773204.0,4.2,6.4,1.9
692284.0,1.7000000000000002,8.7,3.0
776895.0,3.9,8.0,1.3
784516.0,2.5,9.7,3.7
769137.0,2.0,9.2,3.1
777845.0,5.1,8.6,2.0
633369.0,3.6,11.3,4.4
987235.0,2.6,5.8,2.0
777924.0,6.0,6.1,1.6
685292.0,3.0,9.9,3.9
663160.0,1.9,9.2,3.0
778408.0,3.9,10.1,1.4
818476.0,2.4,9.1,4.0
834353.0,1.8,6.1,2.2
778433.0,4.9,6.9,1.2
540898.0,4.0,9.2,2.7
778508.0,4.4,8.3,1.2
703574.0,3.0,8.8,3.6
1227677.0,1.0,5.1,2.4
778638.0,4.6,8.3,1.6
702450.0,3.9,9.2,4.4
871799.0,1.8,7.2,3.0
778655.0,5.3,8.1,2.4
610579.0,2.6,11.3,4.4
738223.0,1.3,9.2,2.7
778965.0,5.3,8.0,1.1
743849.0,2.5,10.0,3.9
1386298.0,2.2,5.1,2.6
779155.0,4.7,6.1,1.3
747302.0,4.2,6.8,4.1
718527.0,1.4,9.7,2.8
779569.0,2.7,10.0,2.0
765339.0,2.3,9.4,3.8
718306.0,1.7000000000000002,8.5,2.8
779619.0,3.8,8.8,1.6
797515.0,1.9,9.1,3.7
764142.0,1.5,8.6,2.8
779666.0,3.8,9.4,1.7000000000000002
746700.0,2.0,9.8,4.1
667325.0,2.8,8.9,2.7
779892.0,5.1,7.3,1.4
576545.0,5.0,9.3,4.1
812120.0,1.7000000000000002,8.4,2.8
780402.0,4.0,8.7,2.0
851328.0,2.6,9.9,3.9
642271.0,3.7,8.0,3.4
780582.0,4.3,8.2,1.7000000000000002
908863.0,6.1,7.2,3.5
629233.0,1.9,9.3,3.0
780689.0,4.5,8.4,1.7000000000000002
638800.0,4.2,9.6,4.0
769449.0,1.8,7.9,3.0
780761.0,3.1,9.7,1.7000000000000002
780011.0,2.1,9.4,4.0
1301802.0,-0.1,5.3,2.2
780786.0,0.1,6.6,1.4
453385.0,1.8,14.0,4.3
632974.0,2.0,11.4,2.9
781087.0,3.7,9.6,1.8
724212.0,2.5,11.2,3.4
1047840.0,0.2,4.7,2.7
781607.0,5.3,4.0,1.3
534313.0,0.6000000000000001,8.0,6.0
647312.0,1.6,11.3,3.2
1123492.0,1.6,6.0,2.6
782620.0,3.7,9.1,1.8
831709.0,2.2,4.0,1.2
783735.0,3.5,10.5,-0.8
900795.0,2.3,6.0,2.4
783832.0,3.8,9.6,2.0
558175.0,6.1,9.8,4.4
728507.0,1.4,9.7,3.2
783929.0,3.4,9.1,1.9
789607.0,3.3,9.3,3.9
676566.0,2.7,9.6,2.8
783960.0,5.2,9.6,2.0
469494.0,5.3,11.9,4.0
688025.0,2.4,8.6,3.0
784004.0,3.8,8.9,1.8
738477.0,2.7,9.8,3.6
706242.0,2.3,8.8,2.6
784442.0,4.0,8.0,1.6
804962.0,2.5,8.8,3.9
1409551.0,2.8,10.2,2.5
785137.0,4.7,10.0,1.9
823362.0,3.0,10.0,3.5
646175.0,1.9,9.4,2.8
785648.0,3.6,8.4,1.5
841545.0,2.0,8.5,3.5
844171.0,1.6,7.7,2.9
786035.0,2.9,8.8,2.8
725091.0,1.7000000000000002,9.2,4.8
1487274.0,1.8,8.5,2.8
787005.0,4.1,9.7,1.3
903667.0,2.8,8.1,3.7
694694.0,2.8,8.2,2.9
788283.0,3.1,9.9,1.9
657355.0,3.7,10.6,3.9
712069.0,1.9,8.9,4.2
788520.0,3.3,9.1,0.4
764564.0,2.2,9.0,5.2
625405.0,2.4,9.5,3.2
788542.0,4.2,8.2,1.7000000000000002
742574.0,3.2,9.2,4.1
1659941.0,1.3,7.3,2.4
788739.0,5.3,10.4,1.4
469079.0,5.5,12.1,3.6
1031326.0,1.8,6.6,2.4
788844.0,4.4,8.6,2.0
597419.0,5.8,10.8,3.9
608504.0,3.2,8.0,3.4
788931.0,4.5,7.3,1.8
960633.0,1.8,7.5,3.8
1684079.0,0.7000000000000001,7.4,2.6
788992.0,2.7,9.5,1.3
788328.0,1.7000000000000002,9.7,3.9
698369.0,1.9,9.7,2.9
790133.0,2.9,9.6,1.8
774331.0,2.2,9.3,3.9
1226034.0,1.3,6.5,2.6
790761.0,3.7,9.7,1.6
878459.0,1.8,7.2,2.9
790961.0,3.5,8.7,2.2
774667.0,2.1,9.2,4.2
1087495.0,3.5,2.8,0.0
791010.0,0.8,11.5,3.0
709094.0,1.8,8.1,2.8
792768.0,4.1,8.3,2.2
883126.0,2.7,6.9,3.6
808440.0,1.9,6.7,2.7
792852.0,5.2,8.0,1.4
576126.0,3.6,8.9,4.1
656936.0,2.3,9.2,3.0
793822.0,3.0,9.6,1.7000000000000002
834481.0,2.2,8.8,3.6
714440.0,2.4,8.6,2.6
794443.0,3.1,8.5,1.8
849836.0,2.2,8.6,3.8
692701.0,1.7000000000000002,9.2,2.8
796256.0,3.0,9.2,1.4
865383.0,2.0,8.8,3.8
765136.0,2.5,8.2,2.9
797193.0,3.3,8.9,1.4
885734.0,2.4,7.5,3.8
771784.0,1.4,11.6,3.1
797525.0,3.3,11.4,2.1
681715.0,3.3,10.6,4.3
677567.0,2.0,8.8,3.0
798468.0,3.2,8.8,1.4
838365.0,2.4,8.7,3.5
732357.0,2.1,8.0,3.1
799387.0,2.9,9.7,1.5
742475.0,3.0,9.6,3.4
732990.0,2.1,8.1,3.0
799527.0,3.5,8.4,1.8
773712.0,2.9,8.4,4.2
812501.0,2.8,8.2,2.9
799629.0,5.2,7.6,1.5
875716.0,3.7,8.8,3.8
884191.0,4.5,4.0,1.0
